event_id,ts,college_id,student_id,event_type,company,ctc_lpa,branch
COL-DL01-OFF-000724,2026-06-25 14:51:41,COL-DL01,COL-DL01-S0300,offer_extended,Paperlane HR Tech,3.4,IT
COL-DL01-INT-000493,2026-06-25 15:48:50,COL-DL01,COL-DL01-S0171,interview_scheduled,Paperlane HR Tech,,CSE
COL-KN05-APP-000018,2026-06-25 16:17:09,COL-KN05,COL-KN05-S0031,application_submitted,,,Civil
COL-DL01-INT-000524,2026-06-25 16:21:57,COL-DL01,COL-DL01-S0109,interview_completed,Kelvin Manufacturing,,ECE
COL-BH04-INT-000152,2026-06-25 17:02:09,COL-BH04,COL-BH04-S0165,interview_scheduled,Paperlane HR Tech,,Civil
COL-JP03-APP-000023,2026-06-25 17:24:56,COL-JP03,COL-JP03-S0190,application_submitted,,,CSE
COL-PN02-APP-000076,2026-06-25 17:47:01,COL-PN02,COL-PN02-S0029,application_submitted,,,Civil
COL-DL01-APP-000254,2026-06-25 17:50:37,COL-DL01,COL-DL01-S0175,application_submitted,,,CSE
COL-PN02-APP-000043,2026-06-25 18:21:56,COL-PN02,COL-PN02-S0112,application_submitted,,,CSE
COL-PN02-INT-000488,2026-06-25 19:06:21,COL-PN02,COL-PN02-S0171,interview_completed,Northgate Retail,,ECE
COL-JP03-PLA-000390,2026-06-25 19:25:13,COL-JP03,COL-JP03-S0192,placement_confirmed,Paperlane HR Tech,12.7,CSE
COL-JP03-PLA-000386,2026-06-25 19:25:52,COL-JP03,COL-JP03-S0201,placement_confirmed,Northgate Retail,5.6,Mech
COL-DL01-INT-000491,2026-06-25 19:28:04,COL-DL01,COL-DL01-S0056,interview_scheduled,Paperlane HR Tech,,CSE
COL-JP03-INT-000339,2026-06-25 20:30:20,COL-JP03,COL-JP03-S0231,interview_completed,Voltbase,,IT
COL-PN02-INT-000386,2026-06-25 20:47:15,COL-PN02,COL-PN02-S0018,interview_scheduled,Argento Fintech,,CSE
COL-DL01-APP-000113,2026-06-25 21:34:19,COL-DL01,COL-DL01-S0395,application_submitted,,,Civil
COL-KN05-INT-000186,2026-06-25 21:59:28,COL-KN05,COL-KN05-S0144,interview_completed,Sundeck Logistics,,Mech
COL-DL01-INT-000380,2026-06-25 22:34:57,COL-DL01,COL-DL01-S0208,interview_scheduled,Kelvin Manufacturing,,CSE
COL-JP03-APP-000141,2026-06-25 22:52:30,COL-JP03,COL-JP03-S0217,application_submitted,,,IT
COL-PN02-INT-000372,2026-06-25 22:58:07,COL-PN02,COL-PN02-S0049,interview_scheduled,Ferrolytics,,CSE
COL-JP03-APP-000144,2026-06-25 23:07:52,COL-JP03,COL-JP03-S0042,application_submitted,,,ECE
COL-DL01-INT-000382,2026-06-25 23:25:25,COL-DL01,COL-DL01-S0021,interview_scheduled,Paperlane HR Tech,,Mech
COL-PN02-INT-000521,2026-06-26 00:20:33,COL-PN02,COL-PN02-S0018,interview_completed,Ferrolytics,,ECE
COL-KN05-APP-000035,2026-06-26 00:31:58,COL-KN05,COL-KN05-S0008,application_submitted,,,Mech
COL-KN05-OFF-000212,2026-06-26 01:06:14,COL-KN05,COL-KN05-S0031,offer_extended,Brightloom Analytics,3.6,IT
COL-PN02-INT-000457,2026-06-26 01:11:54,COL-PN02,COL-PN02-S0064,interview_completed,Voltbase,,Mech
COL-BH04-INT-000216,2026-06-26 01:14:00,COL-BH04,COL-BH04-S0087,interview_completed,Northgate Retail,,IT
COL-JP03-APP-000169,2026-06-26 01:27:56,COL-JP03,COL-JP03-S0258,application_submitted,,,Mech
COL-JP03-INT-000229,2026-06-26 01:28:27,COL-JP03,COL-JP03-S0090,interview_scheduled,Voltbase,,ECE
COL-DL01-INT-000638,2026-06-26 01:31:57,COL-DL01,COL-DL01-S0333,interview_completed,Argento Fintech,,ECE
COL-KN05-INT-000101,2026-06-26 02:06:22,COL-KN05,COL-KN05-S0137,interview_scheduled,Paperlane HR Tech,,Civil
COL-DL01-OFF-000731,2026-06-26 02:18:14,COL-DL01,COL-DL01-S0337,offer_extended,Sundeck Logistics,8.4,ECE
COL-PN02-INT-000287,2026-06-26 02:50:12,COL-PN02,COL-PN02-S0250,interview_scheduled,Sundeck Logistics,,CSE
COL-DL01-APP-000123,2026-06-26 03:32:12,COL-DL01,COL-DL01-S0232,application_submitted,,,Mech
COL-DL01-INT-000376,2026-06-26 04:27:32,COL-DL01,COL-DL01-S0167,interview_scheduled,Tarna Systems,,ECE
COL-PN02-APP-000156,2026-06-26 04:37:09,COL-PN02,COL-PN02-S0217,application_submitted,,,ECE
COL-DL01-PLA-000769,2026-06-26 04:55:19,COL-DL01,COL-DL01-S0086,placement_confirmed,Argento Fintech,11.0,CSE
COL-DL01-INT-000657,2026-06-26 05:58:25,COL-DL01,COL-DL01-S0377,interview_completed,Kelvin Manufacturing,,Mech
COL-BH04-INT-000249,2026-06-26 06:05:10,COL-BH04,COL-BH04-S0119,interview_completed,Quillhouse Media,,Civil
COL-DL01-OFF-000709,2026-06-26 06:19:23,COL-DL01,COL-DL01-S0402,offer_extended,Brightloom Analytics,12.3,Mech
COL-JP03-APP-000104,2026-06-26 06:57:34,COL-JP03,COL-JP03-S0065,application_submitted,,,IT
COL-PN02-APP-000110,2026-06-26 07:10:22,COL-PN02,COL-PN02-S0033,application_submitted,,,CSE
COL-KN05-APP-000014,2026-06-26 07:25:39,COL-KN05,COL-KN05-S0125,application_submitted,,,Mech
COL-DL01-APP-000004,2026-06-26 10:05:59,COL-DL01,COL-DL01-S0226,application_submitted,,,ECE
COL-DL01-OFF-000693,2026-06-26 11:43:18,COL-DL01,COL-DL01-S0312,offer_extended,Tarna Systems,9.8,Civil
COL-JP03-INT-000234,2026-06-26 11:48:47,COL-JP03,COL-JP03-S0170,interview_scheduled,Brightloom Analytics,,IT
COL-KN05-INT-000183,2026-06-26 12:04:05,COL-KN05,COL-KN05-S0065,interview_completed,Voltbase,,IT
COL-DL01-APP-000131,2026-06-26 12:21:43,COL-DL01,COL-DL01-S0008,application_submitted,,,Mech
COL-DL01-INT-000336,2026-06-26 12:56:30,COL-DL01,COL-DL01-S0164,interview_scheduled,Brightloom Analytics,,CSE
COL-DL01-INT-000448,2026-06-26 13:10:36,COL-DL01,COL-DL01-S0242,interview_scheduled,Sundeck Logistics,,CSE
COL-DL01-INT-000558,2026-06-26 13:18:58,COL-DL01,COL-DL01-S0259,interview_completed,Northgate Retail,,IT
COL-PN02-OFF-000551,2026-06-26 13:22:07,COL-PN02,COL-PN02-S0203,offer_extended,Voltbase,12.1,Mech
COL-DL01-APP-000062,2026-06-26 13:29:34,COL-DL01,COL-DL01-S0109,application_submitted,,,IT
COL-KN05-INT-000125,2026-06-26 13:39:25,COL-KN05,COL-KN05-S0029,interview_scheduled,Kelvin Manufacturing,,IT
COL-DL01-INT-000454,2026-06-26 13:59:31,COL-DL01,COL-DL01-S0110,interview_scheduled,Voltbase,,IT
COL-JP03-INT-000239,2026-06-26 14:26:50,COL-JP03,COL-JP03-S0243,interview_scheduled,Northgate Retail,,IT
COL-PN02-PLA-000606,2026-06-26 14:39:06,COL-PN02,COL-PN02-S0052,placement_confirmed,Paperlane HR Tech,8.0,Mech
COL-DL01-APP-000129,2026-06-26 14:39:37,COL-DL01,COL-DL01-S0140,application_submitted,,,Mech
COL-DL01-INT-000443,2026-06-26 14:49:54,COL-DL01,COL-DL01-S0212,interview_scheduled,Northgate Retail,,Mech
COL-DL01-APP-000169,2026-06-26 15:40:15,COL-DL01,COL-DL01-S0362,application_submitted,,,Civil
COL-DL01-APP-000170,2026-06-26 16:24:53,COL-DL01,COL-DL01-S0417,application_submitted,,,Civil
COL-JP03-APP-000136,2026-06-26 16:47:49,COL-JP03,COL-JP03-S0155,application_submitted,,,Mech
COL-PN02-APP-000126,2026-06-26 16:49:07,COL-PN02,COL-PN02-S0019,application_submitted,,,CSE
COL-PN02-INT-000442,2026-06-26 17:32:50,COL-PN02,COL-PN02-S0196,interview_completed,Paperlane HR Tech,,Mech
COL-PN02-APP-000244,2026-06-26 17:47:54,COL-PN02,COL-PN02-S0230,application_submitted,,,ECE
COL-JP03-APP-000100,2026-06-26 17:55:35,COL-JP03,COL-JP03-S0002,application_submitted,,,IT
COL-JP03-INT-000178,2026-06-26 20:10:38,COL-JP03,COL-JP03-S0187,interview_scheduled,Tarna Systems,,Civil
COL-DL01-INT-000640,2026-06-26 20:27:38,COL-DL01,COL-DL01-S0416,interview_completed,Kelvin Manufacturing,,CSE
COL-PN02-OFF-000559,2026-06-26 20:34:28,COL-PN02,COL-PN02-S0245,offer_extended,Kelvin Manufacturing,4.2,Mech
COL-DL01-APP-000102,2026-06-26 20:38:36,COL-DL01,COL-DL01-S0312,application_submitted,,,Civil
COL-JP03-INT-000250,2026-06-26 21:26:57,COL-JP03,COL-JP03-S0006,interview_scheduled,Kelvin Manufacturing,,ECE
COL-KN05-APP-000076,2026-06-26 21:34:34,COL-KN05,COL-KN05-S0102,application_submitted,,,ECE
COL-BH04-INT-000163,2026-06-26 21:35:15,COL-BH04,COL-BH04-S0167,interview_scheduled,Voltbase,,Mech
COL-JP03-INT-000201,2026-06-26 21:41:11,COL-JP03,COL-JP03-S0028,interview_scheduled,Quillhouse Media,,Mech
COL-PN02-OFF-000562,2026-06-26 22:26:05,COL-PN02,COL-PN02-S0311,offer_extended,Tarna Systems,8.7,Civil
COL-PN02-INT-000295,2026-06-26 23:08:00,COL-PN02,COL-PN02-S0120,interview_scheduled,Northgate Retail,,CSE
COL-PN02-APP-000074,2026-06-26 23:50:07,COL-PN02,COL-PN02-S0177,application_submitted,,,CSE
COL-DL01-APP-000268,2026-06-26 23:51:26,COL-DL01,COL-DL01-S0248,application_submitted,,,ECE
COL-JP03-INT-000187,2026-06-27 00:07:57,COL-JP03,COL-JP03-S0209,interview_scheduled,Kelvin Manufacturing,,IT
COL-KN05-APP-000054,2026-06-27 00:48:59,COL-KN05,COL-KN05-S0118,application_submitted,,,Civil
COL-JP03-OFF-000361,2026-06-27 01:00:07,COL-JP03,COL-JP03-S0222,offer_extended,Voltbase,4.4,IT
COL-JP03-APP-000058,2026-06-27 01:12:30,COL-JP03,COL-JP03-S0127,application_submitted,,,CSE
COL-KN05-INT-000095,2026-06-27 01:34:56,COL-KN05,COL-KN05-S0149,interview_scheduled,Argento Fintech,,IT
COL-BH04-APP-000118,2026-06-27 01:46:01,COL-BH04,COL-BH04-S0125,application_submitted,,,IT
COL-DL01-PLA-000738,2026-06-27 02:18:14,COL-DL01,COL-DL01-S0337,placement_confirmed,Sundeck Logistics,8.4,Civil
COL-PN02-APP-000094,2026-06-27 02:22:11,COL-PN02,COL-PN02-S0171,application_submitted,,,IT
COL-BH04-INT-000222,2026-06-27 03:47:57,COL-BH04,COL-BH04-S0078,interview_completed,Paperlane HR Tech,,CSE
COL-BH04-APP-000017,2026-06-27 04:42:59,COL-BH04,COL-BH04-S0105,application_submitted,,,IT
COL-DL01-APP-000213,2026-06-27 04:50:57,COL-DL01,COL-DL01-S0307,application_submitted,,,CSE
COL-PN02-APP-000107,2026-06-27 05:03:46,COL-PN02,COL-PN02-S0081,application_submitted,,,IT
COL-DL01-INT-000430,2026-06-27 05:30:04,COL-DL01,COL-DL01-S0097,interview_scheduled,Northgate Retail,,Civil
COL-BH04-INT-000195,2026-06-27 05:31:27,COL-BH04,COL-BH04-S0016,interview_scheduled,Voltbase,,Civil
COL-PN02-INT-000476,2026-06-27 06:03:37,COL-PN02,COL-PN02-S0017,interview_completed,Argento Fintech,,Mech
COL-BH04-APP-000032,2026-06-27 06:14:56,COL-BH04,COL-BH04-S0071,application_submitted,,,ECE
COL-PN02-INT-000321,2026-06-27 06:34:41,COL-PN02,COL-PN02-S0053,interview_scheduled,Voltbase,,CSE
COL-PN02-APP-000021,2026-06-27 06:37:22,COL-PN02,COL-PN02-S0228,application_submitted,,,ECE
COL-BH04-INT-000196,2026-06-27 06:59:00,COL-BH04,COL-BH04-S0105,interview_completed,Brightloom Analytics,,ECE
COL-DL01-OFF-000684,2026-06-27 07:25:53,COL-DL01,COL-DL01-S0244,offer_extended,Quillhouse Media,9.7,Civil
COL-JP03-PLA-000388,2026-06-27 07:57:44,COL-JP03,COL-JP03-S0219,placement_confirmed,Brightloom Analytics,6.3,Civil
COL-KN05-OFF-000213,2026-06-27 08:29:01,COL-KN05,COL-KN05-S0113,offer_extended,Northgate Retail,9.6,CSE
COL-DL01-APP-000275,2026-06-27 08:33:20,COL-DL01,COL-DL01-S0009,application_submitted,,,Mech
COL-JP03-INT-000204,2026-06-27 08:42:24,COL-JP03,COL-JP03-S0078,interview_scheduled,Brightloom Analytics,,CSE
COL-KN05-PLA-000219,2026-06-27 09:15:39,COL-KN05,COL-KN05-S0012,placement_confirmed,Sundeck Logistics,11.7,Mech
COL-DL01-INT-000604,2026-06-27 09:55:25,COL-DL01,COL-DL01-S0134,interview_completed,Northgate Retail,,Civil
COL-DL01-APP-000145,2026-06-27 10:10:40,COL-DL01,COL-DL01-S0220,application_submitted,,,Mech
COL-JP03-INT-000173,2026-06-27 11:04:51,COL-JP03,COL-JP03-S0205,interview_scheduled,Kelvin Manufacturing,,ECE
COL-BH04-INT-000194,2026-06-27 11:12:27,COL-BH04,COL-BH04-S0087,interview_scheduled,Sundeck Logistics,,ECE
COL-JP03-INT-000312,2026-06-27 11:46:58,COL-JP03,COL-JP03-S0228,interview_completed,Voltbase,,ECE
COL-BH04-APP-000042,2026-06-27 12:44:39,COL-BH04,COL-BH04-S0065,application_submitted,,,IT
COL-BH04-INT-000188,2026-06-27 12:52:53,COL-BH04,COL-BH04-S0072,interview_scheduled,Argento Fintech,,ECE
COL-JP03-INT-000243,2026-06-27 13:09:46,COL-JP03,COL-JP03-S0230,interview_scheduled,Quillhouse Media,,ECE
COL-PN02-INT-000398,2026-06-27 15:07:47,COL-PN02,COL-PN02-S0349,interview_scheduled,Paperlane HR Tech,,CSE
COL-PN02-APP-000135,2026-06-27 15:22:04,COL-PN02,COL-PN02-S0312,application_submitted,,,Civil
COL-KN05-INT-000126,2026-06-27 15:39:27,COL-KN05,COL-KN05-S0040,interview_scheduled,Paperlane HR Tech,,Civil
COL-PN02-APP-000191,2026-06-27 18:40:36,COL-PN02,COL-PN02-S0103,application_submitted,,,Mech
COL-DL01-APP-000256,2026-06-27 19:31:58,COL-DL01,COL-DL01-S0046,application_submitted,,,Civil
COL-PN02-PLA-000614,2026-06-27 20:34:28,COL-PN02,COL-PN02-S0245,placement_confirmed,Kelvin Manufacturing,4.2,ECE
COL-KN05-INT-000139,2026-06-27 20:40:54,COL-KN05,COL-KN05-S0144,interview_scheduled,Kelvin Manufacturing,,CSE
COL-BH04-APP-000123,2026-06-27 20:52:00,COL-BH04,COL-BH04-S0079,application_submitted,,,CSE
COL-BH04-OFF-000255,2026-06-27 21:49:12,COL-BH04,COL-BH04-S0060,offer_extended,Northgate Retail,4.3,IT
COL-PN02-PLA-000586,2026-06-27 22:26:05,COL-PN02,COL-PN02-S0311,placement_confirmed,Tarna Systems,8.7,Civil
COL-JP03-INT-000221,2026-06-27 22:30:17,COL-JP03,COL-JP03-S0208,interview_scheduled,Kelvin Manufacturing,,CSE
COL-PN02-OFF-000561,2026-06-27 22:50:27,COL-PN02,COL-PN02-S0361,offer_extended,Brightloom Analytics,5.4,ECE
COL-KN05-PLA-000229,2026-06-27 23:12:54,COL-KN05,COL-KN05-S0036,placement_confirmed,Northgate Retail,5.9,CSE
COL-JP03-PLA-000397,2026-06-28 01:00:07,COL-JP03,COL-JP03-S0222,placement_confirmed,Voltbase,4.4,Civil
COL-BH04-INT-000157,2026-06-28 01:26:00,COL-BH04,COL-BH04-S0054,interview_scheduled,Argento Fintech,,ECE
COL-DL01-INT-000447,2026-06-28 01:58:04,COL-DL01,COL-DL01-S0130,interview_scheduled,Paperlane HR Tech,,ECE
COL-DL01-INT-000331,2026-06-28 02:22:14,COL-DL01,COL-DL01-S0244,interview_scheduled,Paperlane HR Tech,,CSE
COL-DL01-APP-000250,2026-06-28 04:06:07,COL-DL01,COL-DL01-S0184,application_submitted,,,CSE
COL-BH04-APP-000114,2026-06-28 04:17:34,COL-BH04,COL-BH04-S0080,application_submitted,,,Civil
COL-DL01-INT-000641,2026-06-28 05:38:33,COL-DL01,COL-DL01-S0232,interview_completed,Brightloom Analytics,,ECE
COL-PN02-APP-000108,2026-06-28 05:44:05,COL-PN02,COL-PN02-S0082,application_submitted,,,IT
COL-PN02-APP-000252,2026-06-28 06:07:03,COL-PN02,COL-PN02-S0247,application_submitted,,,Civil
COL-DL01-INT-000630,2026-06-28 06:28:15,COL-DL01,COL-DL01-S0321,interview_completed,Ferrolytics,,Civil
COL-DL01-INT-000527,2026-06-28 07:30:30,COL-DL01,COL-DL01-S0368,interview_completed,Tarna Systems,,ECE
COL-DL01-PLA-000746,2026-06-28 07:53:09,COL-DL01,COL-DL01-S0370,placement_confirmed,Northgate Retail,4.3,ECE
COL-BH04-INT-000174,2026-06-28 08:03:47,COL-BH04,COL-BH04-S0108,interview_scheduled,Voltbase,,Mech
COL-DL01-INT-000590,2026-06-28 08:15:33,COL-DL01,COL-DL01-S0326,interview_completed,Brightloom Analytics,,ECE
COL-BH04-APP-000113,2026-06-28 08:39:54,COL-BH04,COL-BH04-S0156,application_submitted,,,Civil
COL-DL01-INT-000482,2026-06-28 09:06:15,COL-DL01,COL-DL01-S0150,interview_scheduled,Argento Fintech,,ECE
COL-BH04-APP-000053,2026-06-28 09:32:15,COL-BH04,COL-BH04-S0121,application_submitted,,,ECE
COL-JP03-INT-000278,2026-06-28 09:51:02,COL-JP03,COL-JP03-S0034,interview_completed,Paperlane HR Tech,,ECE
COL-KN05-INT-000168,2026-06-28 10:07:20,COL-KN05,COL-KN05-S0013,interview_completed,Voltbase,,ECE
COL-JP03-APP-000038,2026-06-28 12:53:29,COL-JP03,COL-JP03-S0117,application_submitted,,,Mech
COL-DL01-INT-000616,2026-06-28 14:14:14,COL-DL01,COL-DL01-S0254,interview_completed,Kelvin Manufacturing,,IT
COL-PN02-INT-000491,2026-06-28 15:31:11,COL-PN02,COL-PN02-S0005,interview_completed,Quillhouse Media,,ECE
COL-DL01-APP-000243,2026-06-28 16:49:32,COL-DL01,COL-DL01-S0291,application_submitted,,,ECE
COL-PN02-INT-000518,2026-06-28 17:08:25,COL-PN02,COL-PN02-S0176,interview_completed,Paperlane HR Tech,,Civil
COL-JP03-OFF-000368,2026-06-28 17:20:54,COL-JP03,COL-JP03-S0145,offer_extended,Voltbase,12.7,CSE
COL-JP03-APP-000482,2026-06-28 18:21:00,COL-JP03,COL-JP03-S0145,application_submitted,,,Civil
COL-JP03-APP-000421,2026-06-28 19:03:00,COL-JP03,COL-JP03-S0245,application_submitted,,,Civil
COL-JP03-APP-000497,2026-06-28 19:17:00,COL-JP03,COL-JP03-S0247,application_submitted,,,Mech
COL-JP03-APP-000402,2026-06-28 19:26:00,COL-JP03,COL-JP03-S0108,application_submitted,,,Mech
COL-JP03-APP-000428,2026-06-28 19:32:00,COL-JP03,COL-JP03-S0052,application_submitted,,,ECE
COL-JP03-APP-000399,2026-06-28 19:41:00,COL-JP03,COL-JP03-S0211,application_submitted,,,CSE
COL-JP03-APP-000426,2026-06-28 19:51:00,COL-JP03,COL-JP03-S0139,application_submitted,,,ECE
COL-JP03-APP-000494,2026-06-28 19:59:00,COL-JP03,COL-JP03-S0244,application_submitted,,,CSE
COL-JP03-APP-000154,2026-06-28 20:04:31,COL-JP03,COL-JP03-S0257,application_submitted,,,IT
COL-KN05-APP-000063,2026-06-28 20:26:10,COL-KN05,COL-KN05-S0065,application_submitted,,,CSE
COL-JP03-APP-000411,2026-06-28 20:28:00,COL-JP03,COL-JP03-S0066,application_submitted,,,Mech
COL-JP03-APP-000470,2026-06-28 20:32:00,COL-JP03,COL-JP03-S0039,application_submitted,,,ECE
COL-JP03-APP-000438,2026-06-28 20:38:00,COL-JP03,COL-JP03-S0007,application_submitted,,,CSE
COL-PN02-APP-000150,2026-06-28 20:38:04,COL-PN02,COL-PN02-S0189,application_submitted,,,Civil
COL-PN02-APP-000081,2026-06-28 20:55:55,COL-PN02,COL-PN02-S0283,application_submitted,,,IT
COL-JP03-APP-000448,2026-06-28 21:37:00,COL-JP03,COL-JP03-S0064,application_submitted,,,IT
COL-JP03-APP-000407,2026-06-28 21:51:00,COL-JP03,COL-JP03-S0208,application_submitted,,,ECE
COL-JP03-APP-000459,2026-06-28 21:52:00,COL-JP03,COL-JP03-S0189,application_submitted,,,IT
COL-JP03-APP-000489,2026-06-28 21:57:00,COL-JP03,COL-JP03-S0224,application_submitted,,,IT
COL-JP03-APP-000446,2026-06-28 22:12:00,COL-JP03,COL-JP03-S0040,application_submitted,,,ECE
COL-JP03-APP-000443,2026-06-28 22:33:00,COL-JP03,COL-JP03-S0200,application_submitted,,,Mech
COL-BH04-PLA-000274,2026-06-28 22:38:44,COL-BH04,COL-BH04-S0165,placement_confirmed,Argento Fintech,12.5,Civil
COL-JP03-APP-000408,2026-06-28 22:47:00,COL-JP03,COL-JP03-S0080,application_submitted,,,ECE
COL-JP03-APP-000410,2026-06-28 22:51:00,COL-JP03,COL-JP03-S0050,application_submitted,,,IT
COL-JP03-APP-000403,2026-06-28 22:59:00,COL-JP03,COL-JP03-S0134,application_submitted,,,Civil
COL-JP03-APP-000488,2026-06-28 23:15:00,COL-JP03,COL-JP03-S0215,application_submitted,,,Mech
COL-JP03-APP-000415,2026-06-28 23:21:00,COL-JP03,COL-JP03-S0083,application_submitted,,,IT
COL-JP03-APP-000466,2026-06-28 23:29:00,COL-JP03,COL-JP03-S0090,application_submitted,,,Mech
COL-JP03-APP-000449,2026-06-28 23:30:00,COL-JP03,COL-JP03-S0156,application_submitted,,,IT
COL-JP03-APP-000425,2026-06-28 23:38:00,COL-JP03,COL-JP03-S0053,application_submitted,,,Civil
COL-KN05-APP-000047,2026-06-28 23:39:00,COL-KN05,COL-KN05-S0145,application_submitted,,,Mech
COL-JP03-APP-000445,2026-06-28 23:46:00,COL-JP03,COL-JP03-S0034,application_submitted,,,ECE
COL-JP03-APP-000464,2026-06-28 23:47:00,COL-JP03,COL-JP03-S0072,application_submitted,,,Mech
COL-JP03-APP-000500,2026-06-29 00:13:00,COL-JP03,COL-JP03-S0113,application_submitted,,,Mech
COL-JP03-APP-000455,2026-06-29 00:35:00,COL-JP03,COL-JP03-S0143,application_submitted,,,CSE
COL-DL01-APP-000311,2026-06-29 00:52:52,COL-DL01,COL-DL01-S0300,application_submitted,,,ECE
COL-JP03-APP-000465,2026-06-29 01:03:00,COL-JP03,COL-JP03-S0099,application_submitted,,,Mech
COL-JP03-APP-000166,2026-06-29 01:05:46,COL-JP03,COL-JP03-S0133,application_submitted,,,IT
COL-JP03-APP-000404,2026-06-29 01:14:00,COL-JP03,COL-JP03-S0212,application_submitted,,,IT
COL-JP03-APP-000499,2026-06-29 01:21:00,COL-JP03,COL-JP03-S0146,application_submitted,,,CSE
COL-JP03-APP-000119,2026-06-29 01:31:16,COL-JP03,COL-JP03-S0049,application_submitted,,,IT
COL-JP03-APP-000434,2026-06-29 01:45:00,COL-JP03,COL-JP03-S0164,application_submitted,,,Civil
COL-BH04-INT-000197,2026-06-29 01:57:52,COL-BH04,COL-BH04-S0188,interview_completed,Ferrolytics,,Civil
COL-JP03-APP-000418,2026-06-29 02:07:00,COL-JP03,COL-JP03-S0160,application_submitted,,,ECE
COL-JP03-APP-000412,2026-06-29 02:13:00,COL-JP03,COL-JP03-S0002,application_submitted,,,IT
COL-BH04-INT-000142,2026-06-29 02:24:51,COL-BH04,COL-BH04-S0073,interview_scheduled,Quillhouse Media,,IT
COL-JP03-APP-000417,2026-06-29 02:28:00,COL-JP03,COL-JP03-S0260,application_submitted,,,Mech
COL-JP03-APP-000463,2026-06-29 02:34:00,COL-JP03,COL-JP03-S0011,application_submitted,,,ECE
COL-JP03-APP-000442,2026-06-29 02:49:00,COL-JP03,COL-JP03-S0052,application_submitted,,,IT
COL-JP03-APP-000432,2026-06-29 02:56:00,COL-JP03,COL-JP03-S0240,application_submitted,,,IT
COL-PN02-OFF-000548,2026-06-29 03:05:07,COL-PN02,COL-PN02-S0018,offer_extended,Kelvin Manufacturing,11.1,Mech
COL-JP03-APP-000447,2026-06-29 03:33:00,COL-JP03,COL-JP03-S0145,application_submitted,,,Mech
COL-JP03-APP-000475,2026-06-29 03:55:00,COL-JP03,COL-JP03-S0022,application_submitted,,,Mech
COL-JP03-APP-000472,2026-06-29 03:56:00,COL-JP03,COL-JP03-S0046,application_submitted,,,Mech
COL-JP03-APP-000473,2026-06-29 04:00:00,COL-JP03,COL-JP03-S0113,application_submitted,,,ECE
COL-JP03-APP-000492,2026-06-29 04:08:00,COL-JP03,COL-JP03-S0045,application_submitted,,,Civil
COL-JP03-APP-000436,2026-06-29 04:18:00,COL-JP03,COL-JP03-S0114,application_submitted,,,ECE
COL-JP03-APP-000460,2026-06-29 04:24:00,COL-JP03,COL-JP03-S0079,application_submitted,,,CSE
COL-JP03-APP-000431,2026-06-29 04:29:00,COL-JP03,COL-JP03-S0250,application_submitted,,,Mech
COL-KN05-INT-000156,2026-06-29 04:38:32,COL-KN05,COL-KN05-S0103,interview_completed,Ferrolytics,,ECE
COL-JP03-APP-000480,2026-06-29 04:49:00,COL-JP03,COL-JP03-S0090,application_submitted,,,ECE
COL-PN02-INT-000499,2026-06-29 05:28:48,COL-PN02,COL-PN02-S0229,interview_completed,Kelvin Manufacturing,,IT
COL-JP03-APP-000469,2026-06-29 05:42:00,COL-JP03,COL-JP03-S0104,application_submitted,,,Mech
COL-JP03-APP-000430,2026-06-29 05:45:00,COL-JP03,COL-JP03-S0127,application_submitted,,,Civil
COL-JP03-APP-000467,2026-06-29 06:08:00,COL-JP03,COL-JP03-S0245,application_submitted,,,Mech
COL-JP03-APP-000429,2026-06-29 06:09:00,COL-JP03,COL-JP03-S0223,application_submitted,,,Civil
COL-DL01-PLA-000768,2026-06-29 06:19:23,COL-DL01,COL-DL01-S0402,placement_confirmed,Brightloom Analytics,12.3,Civil
COL-JP03-APP-000454,2026-06-29 06:56:00,COL-JP03,COL-JP03-S0032,application_submitted,,,IT
COL-JP03-APP-000458,2026-06-29 07:24:00,COL-JP03,COL-JP03-S0015,application_submitted,,,CSE
COL-JP03-APP-000453,2026-06-29 07:24:00,COL-JP03,COL-JP03-S0128,application_submitted,,,Civil
COL-JP03-APP-000485,2026-06-29 07:31:00,COL-JP03,COL-JP03-S0061,application_submitted,,,IT
COL-JP03-APP-000398,2026-06-29 07:45:00,COL-JP03,COL-JP03-S0162,application_submitted,,,Civil
COL-JP03-APP-000490,2026-06-29 07:48:00,COL-JP03,COL-JP03-S0075,application_submitted,,,Mech
COL-JP03-APP-000401,2026-06-29 07:58:00,COL-JP03,COL-JP03-S0239,application_submitted,,,Mech
COL-DL01-APP-000298,2026-06-29 08:10:02,COL-DL01,COL-DL01-S0350,application_submitted,,,Civil
COL-JP03-APP-000437,2026-06-29 08:12:00,COL-JP03,COL-JP03-S0190,application_submitted,,,Mech
COL-KN05-APP-000010,2026-06-29 08:14:55,COL-KN05,COL-KN05-S0044,application_submitted,,,Civil
COL-JP03-APP-000457,2026-06-29 08:27:00,COL-JP03,COL-JP03-S0255,application_submitted,,,Mech
COL-JP03-APP-000435,2026-06-29 08:37:00,COL-JP03,COL-JP03-S0085,application_submitted,,,Civil
COL-JP03-APP-000468,2026-06-29 08:43:00,COL-JP03,COL-JP03-S0256,application_submitted,,,ECE
COL-JP03-APP-000487,2026-06-29 08:44:00,COL-JP03,COL-JP03-S0229,application_submitted,,,Civil
COL-JP03-APP-000441,2026-06-29 08:45:00,COL-JP03,COL-JP03-S0081,application_submitted,,,ECE
